Day,BOLETOS,month,day_name,day_type,day_tipo,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,weekday,weekend,HDAY,LDAY,NDAY,RDAY,BV,WB,FX,SO,UN,PT,MHM,LMM,MHH,LML,HLL,MML,NML,HHL,MMM,NMM,LHM,HML,MHL,NHM,HHM,NHL,LHL,NLL,HMM,NLM,HMH
2017-02-10,1.758468314,February,Friday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,3,3,4,6,5,1,0,4,0,1,2,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-11,2.523342979,February,Saturday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,3,3,4,6,5,1,0,3,0,1,2,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-12,2.787338972,February,Sunday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,3,3,4,6,5,1,0,3,0,1,2,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-13,0.541601796,February,Monday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,2,3,3,4,6,5,1,0,3,0,1,2,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-14,1.902649687,February,Tuesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,3,3,4,6,5,1,0,3,0,1,2,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-15,1.095630652,February,Wednesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,2,3,3,4,6,5,1,0,3,0,1,2,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-16,0.6886047540000001,February,Thursday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2,3,3,4,6,5,1,0,3,0,1,2,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-17,1.20347066,February,Friday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,4,3,5,6,5,2,0,3,0,1,4,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-18,2.105226457,February,Saturday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,3,4,3,5,6,5,2,0,3,0,1,4,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-19,2.5332951830000003,February,Sunday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,4,3,5,6,5,2,0,3,0,1,4,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-20,0.50455585,February,Monday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,4,3,5,6,5,2,0,3,0,1,4,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-21,0.636126531,February,Tuesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3,4,3,5,6,5,2,0,3,0,1,4,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-22,0.8430058109999999,February,Wednesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,3,4,3,5,6,5,2,0,3,0,1,4,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-23,0.622971094,February,Thursday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,4,3,5,6,5,2,0,3,0,1,4,0,1,1,2,1,2,0,0,0,0,0,2,0,0
2017-02-24,1.138257791,February,Friday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,4,3,6,5,5,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-02-25,1.748392156,February,Saturday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,3,4,3,6,5,5,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-02-26,2.050709517,February,Sunday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,4,3,6,5,5,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-02-27,0.521335312,February,Monday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,4,3,6,5,5,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-02-28,0.6609206,February,Tuesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3,4,3,6,5,5,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-01,0.703743456,March,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,3,4,3,6,5,5,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-02,0.636687586,March,Thursday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,4,3,6,5,5,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-03,1.8095439,March,Friday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,5,3,6,5,6,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-04,2.430233929,March,Saturday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,3,5,3,6,5,6,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-05,2.749836353,March,Sunday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,5,3,6,5,6,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-06,0.609460105,March,Monday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,5,3,6,5,6,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-07,0.7201184359999999,March,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3,5,3,6,5,6,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-08,0.923849935,March,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,3,5,3,6,5,6,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-09,0.417856529,March,Thursday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,5,3,6,5,6,2,0,3,0,1,3,0,1,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-10,1.376128841,March,Friday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,4,5,2,6,5,6,2,0,2,0,1,3,0,1,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-11,2.534022597,March,Saturday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,4,4,2,6,4,6,2,0,1,0,1,3,0,0,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-12,2.936374123,March,Sunday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,4,4,2,6,4,6,2,0,1,0,1,3,0,0,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-13,0.470103153,March,Monday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,4,4,2,6,4,6,2,0,1,0,1,3,0,0,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-14,0.663853091,March,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,4,2,6,4,6,2,0,1,0,1,3,0,0,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-15,0.930983816,March,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,4,4,2,6,4,6,2,0,1,0,1,3,0,0,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-16,0.625848132,March,Thursday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,4,4,2,6,4,6,2,0,1,0,1,3,0,0,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-17,2.516509197,March,Friday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,4,4,2,6,4,7,2,0,1,0,1,3,0,0,1,2,1,3,0,0,0,0,0,2,0,1
2017-03-18,3.356480434,March,Saturday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,4,4,2,6,2,6,2,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-19,4.2086644039999985,March,Sunday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,4,4,2,6,2,6,2,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-20,3.671271484,March,Monday,weekday,RDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,4,4,2,6,2,6,2,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-21,0.960657759,March,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,4,2,6,2,6,2,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-22,1.214336209,March,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,4,4,2,6,2,6,2,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-23,0.571122427,March,Thursday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,4,4,2,6,2,6,2,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-24,1.4548102930000002,March,Friday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,4,3,6,2,6,2,0,2,0,1,3,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-25,2.7301211380000003,March,Saturday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,2,3,6,1,6,2,0,1,0,0,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-26,3.480672588,March,Sunday,weekend,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,2,3,6,1,6,2,0,1,0,0,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-27,0.484775396,March,Monday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,5,2,3,6,1,6,2,0,1,0,0,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-28,0.617109373,March,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,5,2,3,6,1,6,2,0,1,0,0,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-29,0.925383051,March,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,5,2,3,6,1,6,2,0,1,0,0,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-30,0.534725609,March,Thursday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,5,2,3,6,1,6,2,0,1,0,0,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-03-31,2.3327538690000003,March,Friday,weekday,NDAY,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,3,3,6,2,6,2,1,2,0,0,2,0,0,1,2,1,2,0,0,0,0,0,2,0,1
2017-04-01,3.190355935,April,Saturday,weekend,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,4,2,2,6,1,5,2,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
2017-04-02,3.705489321,April,Sunday,weekend,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,4,2,2,6,1,5,2,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
2017-04-03,0.700367339,April,Monday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,4,2,2,6,1,5,2,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
2017-04-04,0.905194853,April,Tuesday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,2,2,6,1,5,2,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
2017-04-05,1.168998391,April,Wednesday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,4,2,2,6,1,5,2,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
2017-04-06,0.6293547270000001,April,Thursday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,4,2,2,6,1,5,2,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
2017-04-07,1.390145432,April,Friday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,2,3,6,1,6,2,1,3,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
2017-04-08,2.257950872,April,Saturday,weekend,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,2,3,5,1,6,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-09,2.9199371660000004,April,Sunday,weekend,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,2,3,5,1,6,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-10,1.15583643,April,Monday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,5,2,3,5,1,6,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-11,1.392539702,April,Tuesday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,5,2,3,5,1,6,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-12,2.587613145,April,Wednesday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,5,2,3,5,1,6,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-13,4.0470479180000005,April,Thursday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,5,2,3,5,1,6,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-14,3.946136288,April,Friday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,5,2,3,6,1,7,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-15,3.555198319,April,Saturday,weekend,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,4,2,3,6,1,7,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-16,3.794129501000001,April,Sunday,weekend,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,4,2,3,6,1,7,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-17,1.89165366,April,Monday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,4,2,3,6,1,7,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-18,1.991919424,April,Tuesday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,4,2,3,6,1,7,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-19,2.62080673,April,Wednesday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,4,2,3,6,1,7,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-20,1.475752001,April,Thursday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,4,2,3,6,1,7,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-21,1.780979019,April,Friday,weekday,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,4,2,3,6,1,7,2,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-22,2.360698979,April,Saturday,weekend,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-23,2.745765442,April,Sunday,weekend,HDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-24,0.3896667720000001,April,Monday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-25,0.543066411,April,Tuesday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-26,0.7683006729999999,April,Wednesday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-27,0.467800218,April,Thursday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-28,1.999033733,April,Friday,weekday,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-29,2.629568322,April,Saturday,weekend,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-04-30,4.172303467,April,Sunday,weekend,NDAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-01,3.0643925430000003,May,Monday,weekday,RDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-02,0.6539693879999999,May,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-03,0.75674359,May,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-04,0.452795256,May,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-05,2.504443251,May,Friday,weekday,HDAY,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,4,2,2,6,1,7,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-06,2.028427148,May,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-07,3.4002590410000004,May,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-08,0.755826983,May,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-09,0.936718321,May,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-10,2.186908902,May,Wednesday,weekday,LDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-11,0.6400637029999999,May,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,4,2,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1
2017-05-12,1.593299567,May,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,3,2,6,1,6,1,1,3,0,0,2,0,0,0,1,0,1,0,0,2,0,0,2,0,1
2017-05-13,2.351108851,May,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,3,2,4,1,5,1,1,3,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1
2017-05-14,3.1212743960000005,May,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,3,2,4,1,5,1,1,3,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1
2017-05-15,1.477115495,May,Monday,weekday,LDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,5,3,2,4,1,5,1,1,3,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1
2017-05-16,0.821936887,May,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,5,3,2,4,1,5,1,1,3,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1
2017-05-17,0.995358364,May,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,5,3,2,4,1,5,1,1,3,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1
2017-05-18,0.436567064,May,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,5,3,2,4,1,5,1,1,3,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1
2017-05-19,1.157747932,May,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,6,5,2,4,1,5,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,0,0,1,0,1
2017-05-20,1.852516805,May,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,6,5,2,3,1,5,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,0,0,0,0,1
2017-05-21,2.129162633,May,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,6,5,2,3,1,5,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,0,0,0,0,1
2017-05-22,0.432532034,May,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,6,5,2,3,1,5,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,0,0,0,0,1
2017-05-23,0.649027536,May,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,6,5,2,3,1,5,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,0,0,0,0,1
